date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2021-07-28,17:02:46.73,23.9982,121.6125,6.38,1.02,11,9.30,182,0.26,0.60,1.20,F,22,D
2021-07-28,19:09:58.05,23.8368,121.5360,9.38,1.62,28,6.10,117,0.28,0.30,0.30,F,56,B
2021-07-29,08:30:33.93,24.1368,121.6065,5.81,1.41,9,2.90,147,0.46,0.60,0.40,F,15,C
2021-07-29,09:23:00.78,23.5363,121.5160,31.62,2.70,66,10.60,46,0.38,0.30,0.30,F,119,B
2021-07-29,10:41:37.85,24.0398,121.5198,17.77,4.13,99,8.70,26,0.28,0.10,0.10,F,242,B
2021-07-29,10:42:00.55,24.0252,121.5360,15.71,2.97,4,7.90,177,0.13,0.90,0.30,F,7,B
2021-07-29,11:36:04.68,23.8507,121.4787,8.36,1.21,5,5.70,132,0.31,0.80,1.10,F,10,C
2021-07-29,15:21:17.77,23.9155,121.4510,19.40,4.18,99,7.00,25,0.31,0.10,0.10,F,258,B
2021-07-29,17:23:17.01,24.0410,121.5205,17.15,2.75,97,8.80,27,0.32,0.10,0.20,F,186,B
2021-07-29,22:55:17.29,23.8432,121.5850,4.78,4.69,99,6.60,42,0.43,0.10,0.10,F,243,C
2021-07-30,02:10:22.26,23.8460,121.5870,5.33,2.58,33,6.60,71,0.33,0.30,0.30,F,66,C
2021-07-31,01:58:30.97,24.0017,121.6118,6.57,2.42,64,2.90,80,0.34,0.20,0.20,F,121,B
2021-07-31,02:41:15.48,23.9933,121.5957,6.60,2.91,82,2.70,43,0.35,0.20,0.20,F,151,B
2021-07-31,03:32:13.40,24.1372,121.6065,1.33,1.16,7,2.90,145,0.23,0.70,0.50,F,14,C
2021-07-31,14:03:26.79,23.8577,121.5015,12.00,1.45,15,7.90,82,0.33,0.50,0.50,F,29,B
2021-07-31,20:39:12.33,23.7503,121.5005,10.42,1.69,31,6.70,77,0.35,0.60,0.60,F,51,A
2021-07-31,21:09:47.19,23.9040,121.5677,9.72,1.65,29,3.50,91,0.34,0.60,0.60,F,41,B
2021-07-31,21:36:14.72,23.8573,121.6045,24.36,1.69,38,5.10,183,0.28,0.40,0.40,F,57,C
2021-07-31,21:49:01.12,23.6248,121.6550,41.07,1.91,26,20.30,139,0.31,1.00,1.10,F,42,C
2021-08-01,00:55:18.75,23.9125,121.4538,20.23,3.35,93,7.10,33,0.30,0.20,0.20,F,164,B
2021-08-01,09:06:38.40,23.8503,121.5738,9.19,2.36,58,6.60,90,0.29,0.10,0.20,F,109,B
2021-08-02,07:39:21.34,23.9593,121.6550,7.08,2.25,48,4.60,100,0.35,0.20,0.20,F,92,C
2021-08-02,22:56:07.12,23.9080,121.5483,10.28,2.80,51,5.50,78,0.47,0.60,0.60,F,101,A
2021-08-03,05:46:10.80,24.0175,121.5640,46.93,2.53,56,8.20,53,0.36,0.30,0.30,F,112,B
2021-08-03,09:14:44.94,23.6652,121.2632,9.33,2.58,59,13.80,63,0.34,0.20,0.70,F,102,C
2021-08-03,14:07:15.12,23.9183,121.5722,7.08,2.25,42,3.50,84,0.35,0.20,0.20,F,76,B
2021-08-03,14:33:51.31,24.0143,121.5978,6.62,2.91,88,4.60,37,0.37,0.20,0.20,F,134,B
2021-08-03,17:15:35.30,23.8115,121.4250,26.77,2.04,44,1.70,47,0.27,0.20,0.30,F,85,B
2021-08-03,19:38:40.10,23.8807,121.6177,38.24,3.01,99,3.00,38,0.33,0.20,0.10,F,251,B
2021-08-03,20:54:51.89,23.6222,121.5688,33.85,2.41,33,9.70,129,0.33,0.50,0.50,F,64,C
2021-08-04,00:30:06.74,23.5495,121.5000,35.54,2.35,24,10.00,128,0.45,1.00,1.00,F,47,C
2021-08-04,05:31:33.00,23.9147,121.4723,13.84,2.46,40,6.00,52,0.30,0.20,0.30,F,72,B
2021-08-04,08:03:08.56,23.9325,121.4643,17.53,3.11,94,4.70,23,0.31,0.10,0.20,F,171,B
2021-08-04,09:35:13.62,24.1780,121.6918,47.57,2.39,43,7.30,84,0.40,0.80,0.90,F,76,A
2021-08-04,23:12:17.30,23.8087,121.5710,23.96,2.35,58,2.50,81,0.34,0.20,0.20,F,110,B
2021-08-05,05:12:12.56,23.8790,121.6342,5.89,3.37,98,4.30,100,0.34,0.10,0.10,F,170,C
2021-08-05,05:16:54.50,23.8977,121.6030,11.24,1.67,17,0.70,191,0.34,0.80,0.60,F,32,D
2021-08-05,06:58:10.21,23.9437,121.6092,9.15,1.64,16,3.50,179,0.33,0.40,0.30,F,28,C
2021-08-05,07:25:49.96,23.5982,121.4868,31.69,2.22,29,9.90,176,0.35,0.60,0.50,F,56,C
2021-08-05,13:08:44.76,23.7755,121.6232,38.28,3.94,99,6.30,35,0.31,0.20,0.10,F,245,B
2021-08-05,19:40:27.57,24.1205,121.6860,44.05,2.48,53,7.60,83,0.32,0.30,0.30,F,99,B
2021-08-05,23:25:42.29,23.9010,121.4318,20.63,2.72,60,9.50,44,0.45,0.50,0.70,F,102,A
2021-08-06,05:24:12.16,23.8887,121.6638,44.80,2.57,52,6.50,92,0.39,0.40,0.50,F,91,C
2021-08-06,06:20:29.67,23.8467,121.5738,7.49,2.20,31,6.70,163,0.32,0.20,0.20,F,56,C
2021-08-07,00:44:16.26,24.1763,121.5917,20.40,2.17,31,0.40,80,0.33,0.30,0.30,F,61,B
2021-08-07,03:43:04.35,24.1408,121.6103,2.40,1.16,4,2.30,150,0.11,0.70,0.80,F,8,D
2021-08-07,09:33:48.11,23.8333,121.5270,10.44,2.07,23,6.20,106,0.27,0.20,0.30,F,39,B
2021-08-07,14:17:45.24,24.0035,121.5933,8.05,2.68,59,3.80,66,0.32,0.20,0.20,F,105,B
2021-08-07,15:28:01.81,23.8468,121.5843,5.33,3.87,99,6.50,53,0.36,0.10,0.10,F,240,C
2021-08-07,17:16:18.72,23.7443,121.3995,19.64,2.08,23,3.30,88,0.27,0.40,0.40,F,46,B
2021-08-07,18:05:09.11,24.0868,121.6533,30.70,2.45,37,5.00,90,0.32,0.40,0.40,F,66,C
2021-08-07,20:56:31.30,23.4625,121.5323,37.08,2.14,32,11.50,177,0.34,0.40,0.60,F,58,C
2021-08-07,23:04:37.20,23.7825,121.5025,10.57,1.72,10,6.20,66,0.32,0.80,1.00,F,19,A
2021-08-08,00:34:16.72,23.8427,121.4343,17.86,2.04,31,3.50,52,0.26,0.20,0.30,F,61,B
2021-08-08,01:50:53.71,23.8423,121.5365,9.71,2.29,38,6.60,118,0.34,0.20,0.20,F,74,C
2021-08-08,09:08:43.67,24.2595,121.7153,13.42,2.98,55,6.30,64,0.29,0.20,0.20,F,93,B
2021-08-08,10:24:06.38,23.7418,121.4018,20.21,3.69,96,3.10,57,0.32,0.20,0.20,F,176,B
2021-08-08,10:30:28.80,23.9315,121.4708,16.37,2.97,99,4.40,23,0.29,0.10,0.10,F,205,B
2021-08-08,16:25:02.08,23.9232,121.5813,8.89,3.35,75,3.00,55,0.36,0.20,0.20,F,126,B
2021-08-08,17:03:07.26,23.9230,121.5688,11.44,1.72,7,4.00,117,0.40,1.30,1.50,F,14,B
2021-08-08,18:37:11.36,23.9553,121.5963,9.05,3.04,17,2.80,75,0.34,0.50,0.40,F,34,B
2021-08-08,19:08:30.65,23.5597,121.4755,33.47,1.37,13,9.20,161,0.27,1.20,1.10,F,25,C
2021-08-09,02:30:54.10,23.9192,121.5822,9.87,2.50,45,2.60,108,0.37,0.20,0.20,F,81,C
2021-08-09,04:40:47.76,23.8507,121.5723,7.90,2.17,38,6.60,155,0.29,0.20,0.20,F,70,C
2021-08-09,14:49:17.68,23.9032,121.5805,15.55,2.27,44,2.20,106,0.30,0.20,0.20,F,80,C
2021-08-09,17:56:18.85,23.8035,121.4067,26.50,2.44,71,3.70,39,0.34,0.20,0.20,F,133,B
2021-08-09,21:01:53.91,24.0135,121.6015,37.02,2.25,24,4.40,154,0.31,0.70,0.60,F,36,C
2021-08-10,04:48:01.60,23.7618,121.5490,7.20,2.28,39,3.20,156,0.37,0.20,0.20,F,74,C
2021-08-10,10:51:09.41,23.9658,121.4832,19.15,3.18,99,1.00,30,0.28,0.20,0.20,F,182,B
2021-08-10,17:07:51.91,23.9355,121.4727,15.67,2.16,37,3.90,46,0.29,0.20,0.30,F,71,B
2021-08-11,07:57:05.12,23.7900,121.5492,18.06,2.27,38,1.40,76,0.31,0.30,0.30,F,65,B
2021-08-11,12:49:48.26,23.8483,121.5307,10.36,1.28,6,7.50,111,0.17,0.30,0.40,F,12,B
2021-08-12,14:34:08.82,23.8885,121.4475,18.91,2.40,58,8.50,49,0.28,0.20,0.20,F,112,B
2021-08-13,06:23:17.03,23.8527,121.6272,4.04,4.09,99,6.20,36,0.45,0.20,0.20,F,196,C
2021-08-13,06:23:55.97,23.8637,121.6102,4.97,4.03,91,4.50,109,0.45,0.20,0.20,F,147,C
2021-08-13,06:25:04.22,23.8767,121.6523,6.42,2.39,7,5.90,268,0.26,0.70,0.30,F,11,C
2021-08-13,06:36:51.90,23.8603,121.6232,4.34,3.86,99,5.30,57,0.34,0.10,0.10,F,226,C
2021-08-13,07:49:52.80,23.8203,121.6187,6.61,2.47,46,6.80,114,0.35,0.20,0.20,F,76,C
2021-08-13,10:37:54.40,23.8023,121.4898,9.50,1.95,12,5.00,67,0.29,0.30,0.30,F,24,B
2021-08-13,17:38:39.51,23.8637,121.6300,4.79,2.67,90,5.30,99,0.35,0.10,0.10,F,175,C
2021-08-14,07:19:50.22,23.6287,121.5392,27.39,2.84,92,8.80,97,0.31,0.20,0.20,F,176,C
2021-08-14,09:34:25.43,24.1433,121.6137,3.04,1.13,5,1.90,157,0.19,1.20,1.00,F,10,D
2021-08-14,14:57:12.96,23.8890,121.5952,14.38,1.03,6,1.80,158,0.21,0.50,0.50,F,12,C
2021-08-15,02:31:07.94,23.8965,121.4713,15.40,2.59,74,7.90,56,0.30,0.20,0.20,F,139,B
2021-08-15,12:54:20.85,23.5522,121.5360,30.59,2.31,33,13.20,165,0.32,0.40,0.40,F,50,C
2021-08-15,14:39:42.90,24.0060,121.6103,9.70,2.59,84,3.40,76,0.34,0.40,0.30,F,121,A
2021-08-16,00:54:23.84,23.8885,121.4140,19.97,1.18,14,8.90,72,0.26,0.90,0.80,F,23,A
2021-08-16,01:26:15.30,23.9495,121.5700,10.10,1.59,27,5.30,89,0.28,0.50,0.60,F,45,A
2021-08-16,02:21:13.00,23.5718,121.4898,39.94,1.95,25,11.10,118,0.34,1.10,1.10,F,39,B
2021-08-16,03:20:20.22,24.2562,121.6878,7.65,1.89,27,8.40,116,0.39,0.80,0.70,F,45,B
2021-08-16,03:30:21.24,24.1397,121.6080,3.61,1.76,20,2.60,145,0.34,0.90,0.60,F,28,C
2021-08-16,03:32:56.06,24.1460,121.6115,3.47,1.99,16,1.80,144,0.28,0.60,0.40,F,25,C
2021-08-16,03:34:31.60,24.1470,121.6375,3.29,1.07,7,1.90,189,0.15,1.00,0.80,F,12,D
2021-08-16,04:57:46.86,23.8453,121.4307,17.27,1.72,23,3.90,51,0.27,0.30,0.30,F,45,B
2021-08-16,06:27:42.89,24.0688,121.5280,22.56,2.12,36,7.90,38,0.38,0.60,0.60,F,64,A
2021-08-16,07:07:09.68,23.8100,121.4492,10.86,1.51,15,0.80,85,0.43,0.90,0.80,F,28,A
2021-08-16,07:49:46.82,24.2332,121.7008,7.35,1.88,38,9.60,110,0.25,0.40,0.30,F,61,B
2021-08-16,08:50:16.66,24.1475,121.6185,3.40,1.32,14,1.30,157,0.31,0.90,1.00,F,20,C
2021-08-16,09:47:40.47,23.8475,121.5470,10.35,1.34,8,6.80,124,0.19,0.70,1.00,F,13,B
2021-08-16,10:36:36.46,23.7483,121.4147,23.74,1.85,33,4.50,55,0.33,0.40,0.30,F,54,B
2021-08-16,10:46:39.83,23.8033,121.4620,10.04,1.66,25,2.30,95,0.29,0.20,0.20,F,46,B
2021-08-16,10:51:16.25,23.9017,121.4482,15.03,1.36,21,8.40,50,0.30,0.60,0.70,F,35,A
2021-08-16,14:02:55.21,24.1385,121.6002,9.76,1.89,10,3.20,132,0.09,0.40,0.30,F,17,B
2021-08-16,14:17:42.62,23.8408,121.4252,18.42,1.78,18,3.60,78,0.41,1.00,1.00,F,32,A
2021-08-16,16:45:44.17,24.0615,121.3787,4.63,2.60,94,5.70,28,0.31,0.10,0.20,F,153,C
2021-08-16,16:52:14.79,24.0495,121.3608,10.53,1.40,23,6.20,61,0.39,0.60,0.70,F,40,A
2021-08-16,17:41:21.68,24.1422,121.6708,11.86,1.56,37,5.20,118,0.36,0.70,0.40,F,60,B
2021-08-16,18:07:54.19,24.1365,121.3735,2.92,1.08,6,10.30,136,0.30,0.50,0.70,F,12,C
2021-08-16,18:08:02.71,23.9442,121.3980,16.21,1.05,4,8.70,194,0.10,0.50,0.30,F,8,C
2021-08-16,18:09:58.22,24.1650,121.3320,13.57,1.08,12,6.50,55,0.39,1.10,1.30,F,21,A
2021-08-16,18:12:40.37,24.1467,121.3702,10.89,1.74,43,9.90,28,0.50,0.60,0.80,F,74,A
2021-08-16,18:22:49.01,23.8528,121.5580,9.98,1.36,24,7.20,137,0.29,0.60,0.70,F,39,C
2021-08-16,23:23:19.67,23.7757,121.5495,3.09,1.40,7,1.90,135,0.18,0.30,0.30,F,14,C
2021-08-17,10:00:55.18,23.6485,121.2907,4.52,2.30,53,12.40,60,0.32,0.20,0.60,F,92,C
2021-08-17,18:37:05.91,24.0958,121.5283,21.23,3.14,99,8.00,30,0.28,0.10,0.10,F,295,B
2021-08-17,18:42:44.45,23.8540,121.5755,7.34,2.72,74,6.10,93,0.34,0.20,0.10,F,117,C
2021-08-18,04:37:57.45,24.0447,121.6417,47.64,2.58,54,5.50,49,0.37,0.30,0.30,F,100,B
2021-08-18,18:17:05.74,23.8828,121.4490,17.89,2.35,49,7.90,50,0.27,0.20,0.20,F,83,B
2021-08-18,23:07:40.02,24.0313,121.6282,8.23,2.39,56,6.00,89,0.39,0.30,0.30,F,94,B
2021-08-18,23:08:22.25,24.0410,121.6052,6.34,1.83,26,4.40,163,0.40,0.30,0.30,F,49,C
2021-08-19,07:46:39.91,23.9347,121.6210,6.22,3.90,99,3.90,46,0.36,0.10,0.10,F,223,B
2021-08-19,07:50:55.67,23.9368,121.6290,6.38,4.64,99,4.50,45,0.35,0.10,0.10,F,263,B
2021-08-19,07:52:53.24,23.9515,121.6112,6.82,2.25,19,2.60,186,0.30,0.40,0.40,F,37,C
2021-08-19,08:04:23.29,23.9403,121.6100,6.80,3.62,99,3.90,43,0.38,0.10,0.10,F,193,B
2021-08-19,15:07:28.31,23.9595,121.6077,7.43,2.29,49,1.80,88,0.37,0.20,0.20,F,81,B
2021-08-19,15:12:51.14,23.9517,121.6262,7.60,4.27,99,2.90,46,0.33,0.10,0.10,F,267,B
2021-08-19,15:29:33.04,23.9605,121.6507,26.66,2.69,68,4.10,67,0.50,0.40,0.30,F,106,B
2021-08-19,15:31:05.81,23.9642,121.6005,5.32,1.06,13,1.80,130,0.39,0.50,0.50,F,21,C
2021-08-19,15:34:26.10,23.9633,121.6063,8.17,2.53,36,1.50,157,0.29,0.30,0.30,F,49,C
2021-08-19,15:34:33.37,23.9590,121.6162,4.73,4.31,99,1.80,40,0.37,0.10,0.10,F,260,B
2021-08-19,17:25:25.48,23.6868,121.4238,39.51,1.89,27,2.00,80,0.34,0.70,0.40,F,46,B
2021-08-19,18:05:38.36,23.9630,121.6075,6.38,2.68,84,1.50,88,0.31,0.10,0.20,F,130,B
2021-08-19,18:09:39.66,23.9657,121.6023,6.61,2.91,94,1.50,86,0.34,0.10,0.20,F,156,B
2021-08-19,19:25:27.17,23.9672,121.5992,6.20,2.13,57,1.70,119,0.31,0.20,0.20,F,99,C
2021-08-19,20:49:00.42,23.7507,121.4228,12.85,2.30,65,5.20,52,0.28,0.20,0.20,F,120,B
2021-08-20,21:13:17.08,23.6343,121.6238,41.48,2.40,52,11.30,156,0.32,0.40,0.40,F,83,C
2021-08-21,03:36:39.52,24.1260,121.5998,6.90,1.40,6,4.30,141,0.33,0.60,0.60,F,11,C
2021-08-21,13:48:22.22,23.9380,121.4650,17.56,2.54,83,4.20,36,0.30,0.20,0.20,F,166,B
2021-08-21,13:49:05.39,23.7887,121.4832,10.60,1.59,5,5.00,121,0.13,0.40,0.40,F,10,B
2021-08-23,05:18:13.81,24.1010,121.6565,48.05,2.37,29,5.70,80,0.36,0.70,0.90,F,49,B
2021-08-24,02:55:20.47,23.9340,121.4640,17.61,3.40,99,4.60,24,0.34,0.10,0.20,F,182,B
2021-08-24,06:23:03.01,23.8468,121.5760,8.64,2.33,41,6.70,105,0.32,0.20,0.20,F,77,C
2021-08-24,10:17:30.88,23.7832,121.5798,6.62,2.82,63,1.80,115,0.33,0.20,0.10,F,94,C
2021-08-25,09:27:58.73,23.8172,121.5662,27.16,2.39,44,3.30,144,0.29,0.30,0.40,F,74,C
2021-08-26,18:20:28.85,23.8657,121.6085,26.26,3.77,92,4.30,53,0.33,0.20,0.10,F,154,B
2021-08-27,03:33:44.68,23.8925,121.5193,11.95,1.95,15,8.50,84,0.23,0.30,0.30,F,29,B
2021-08-27,13:23:52.53,23.8313,121.5925,23.26,2.81,42,5.70,89,0.31,0.20,0.20,F,71,B
2021-08-27,22:51:51.58,23.8500,121.5853,21.99,2.02,21,6.20,149,0.28,0.50,0.50,F,38,C
2021-08-28,12:43:51.35,23.7460,121.6020,5.50,2.48,62,6.10,90,0.48,0.20,0.10,F,124,C
2021-08-29,06:39:23.83,24.1427,121.5840,16.28,2.42,31,4.30,55,0.24,0.20,0.20,F,56,B
2021-08-29,20:48:41.80,23.5365,121.5262,34.61,2.11,25,17.80,168,0.33,0.50,0.60,F,45,C
2021-08-30,08:00:12.87,24.0515,121.5205,23.32,3.30,75,9.20,29,0.26,0.10,0.20,F,125,B
2021-08-30,18:06:30.17,23.9215,121.4527,20.81,2.70,42,6.30,45,0.28,0.20,0.20,F,76,B
2021-08-30,18:39:57.73,23.8895,121.5685,22.38,1.80,19,3.70,128,0.24,0.50,0.50,F,29,B
2021-08-30,22:36:12.58,23.4958,121.4697,28.06,2.28,40,12.70,171,0.31,0.30,0.30,F,73,C
